id,Year,Demographic Condition,Gender diverse,Demographic Q_code,Question number,Question Title,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSWER COUNT,Department,INDICATOR_ID,INDICATOR,SUB-INDICATOR_ID,SUB-INDICATOR,SUB-INDICATOR,SUBINDICATORENG
228172,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",68,14,5,2,0,2,11,93,5,2,93,4.68,92,65,Transportation Safety Board of Canada,3,WORKFORCE,7,Work-life balance and workload
228173,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,19,5,2,2,5,9,90,6,4,90,4.5,88,360,Office of the Chief Electoral Officer,3,WORKFORCE,7,Work-life balance and workload
228174,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",69,12,7,0,0,6,7,92,8,0,92,4.71,93,144,Canadian Human Rights Commission,3,WORKFORCE,7,Work-life balance and workload
228175,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",67,16,4,0,1,4,8,94,5,1,94,4.67,92,93,Office of the Commissioner of Official Languages,3,WORKFORCE,7,Work-life balance and workload
228176,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",69,11,4,1,0,5,10,94,5,1,94,4.73,93,174,Western Economic Diversification Canada,3,WORKFORCE,7,Work-life balance and workload
228177,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,18,7,3,2,3,9,86,8,5,86,4.45,86,437,Public Prosecution Service of Canada,3,WORKFORCE,7,Work-life balance and workload
228178,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",70,16,5,3,0,1,6,91,6,4,91,4.61,90,265,Impact Assessment Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
228179,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",65,16,5,1,1,3,9,92,6,2,92,4.62,91,1050,National Research Council Canada,3,WORKFORCE,7,Work-life balance and workload
228180,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",56,20,7,6,2,1,9,84,8,8,84,4.35,84,759,Canadian Security Intelligence Service,3,WORKFORCE,7,Work-life balance and workload
228181,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",74,14,2,1,0,3,5,96,3,2,96,4.74,93,299,Office of the Auditor General of Canada,3,WORKFORCE,7,Work-life balance and workload
228182,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",59,16,6,2,1,4,11,88,8,4,88,4.52,88,491,Public Safety Canada,3,WORKFORCE,7,Work-life balance and workload
228183,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",64,13,8,1,1,3,10,88,10,2,88,4.57,89,155,Canadian Transportation Agency,3,WORKFORCE,7,Work-life balance and workload
228184,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",66,12,7,2,1,6,7,89,8,4,89,4.6,90,168,Social Sciences and Humanities Research Council of Canada,3,WORKFORCE,7,Work-life balance and workload
228185,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",65,17,5,2,1,0,10,91,5,4,91,4.58,89,84,Financial Consumer Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
228186,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",76,12,3,1,1,1,7,95,3,2,95,4.74,94,365,Canadian Nuclear Safety Commission,3,WORKFORCE,7,Work-life balance and workload
228187,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",51,18,6,3,3,5,14,85,7,8,85,4.35,84,1073,Public Health Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
228188,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",54,19,6,4,1,4,11,86,7,6,86,4.42,86,74,Office of the Secretary to the Governor General,3,WORKFORCE,7,Work-life balance and workload
228189,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,17,8,2,2,5,8,86,9,4,86,4.46,87,467,Library and Archives Canada,3,WORKFORCE,7,Work-life balance and workload
228190,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",64,16,4,1,2,4,9,92,5,3,92,4.61,90,244,Canada Energy Regulator,3,WORKFORCE,7,Work-life balance and workload
228191,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",66,18,4,3,2,3,5,91,4,5,91,4.56,89,328,Canada School of Public Service,3,WORKFORCE,7,Work-life balance and workload
228192,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",73,12,3,0,0,3,8,96,4,0,96,4.78,94,269,Natural Sciences and Engineering Research Council of Canada,3,WORKFORCE,7,Work-life balance and workload
228193,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",55,22,7,2,1,3,10,88,8,4,88,4.46,86,353,Infrastructure Canada,3,WORKFORCE,7,Work-life balance and workload
228194,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",48,16,9,4,4,5,13,79,11,11,79,4.21,80,4058,Canada Border Services Agency,3,WORKFORCE,7,Work-life balance and workload
228195,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,10,10,2,0,7,12,85,13,3,85,4.54,88,99,Supreme Court of Canada,3,WORKFORCE,7,Work-life balance and workload
228196,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",54,18,9,2,2,4,11,85,10,5,85,4.4,85,2589,Canadian Food Inspection Agency,3,WORKFORCE,7,Work-life balance and workload
228197,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",60,16,7,3,2,3,10,87,8,5,87,4.49,87,1837,Parks Canada,3,WORKFORCE,7,Work-life balance and workload
228198,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",71,12,4,2,1,2,8,92,5,3,92,4.67,92,622,Communications Security Establishment Canada,3,WORKFORCE,7,Work-life balance and workload
228199,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",55,22,5,2,1,3,12,90,6,4,90,4.48,87,205,Women and Gender Equality Canada,3,WORKFORCE,7,Work-life balance and workload
228200,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",64,10,7,2,0,4,12,90,8,2,90,4.65,91,273,Administrative Tribunals Support Service of Canada,3,WORKFORCE,7,Work-life balance and workload
228201,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",66,22,3,1,0,1,7,96,3,1,96,4.67,92,181,National Film Board of Canada,3,WORKFORCE,7,Work-life balance and workload
228202,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",57,22,3,1,3,3,12,93,3,4,93,4.54,88,153,Federal Economic Development Agency for Southern Ontario,3,WORKFORCE,7,Work-life balance and workload
228203,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",20,14,17,4,7,11,27,54,28,18,54,3.57,64,716,Statistical Survey Operations,3,WORKFORCE,7,Work-life balance and workload
228204,2020,Q115 = 2,Female gender,2012,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",70,12,6,1,1,2,7,91,6,3,91,4.65,91,566,Micro-organizations combined,3,WORKFORCE,7,Work-life balance and workload
228205,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",46,17,8,5,5,7,13,78,10,12,78,4.16,79,373,Public Service,3,WORKFORCE,7,Work-life balance and workload
228206,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",48,16,4,2,4,10,16,87,5,8,87,4.38,85,48,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
228207,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",24,21,11,8,11,15,10,61,15,25,61,3.54,64,38,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
228208,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",60,28,0,0,0,0,12,100,0,0,100,4.68,92,17,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
228209,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",14,11,29,13,18,2,13,29,34,37,29,2.88,47,23,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
228211,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",43,22,4,0,0,23,8,94,6,0,94,4.56,89,14,Health Canada,3,WORKFORCE,7,Work-life balance and workload
228212,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",50,25,9,0,0,16,0,89,11,0,89,4.49,87,19,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
228213,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",44,35,7,0,0,8,6,92,8,0,92,4.43,86,10,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
228214,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",42,5,10,0,0,0,43,82,18,0,82,4.55,89,12,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
228216,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",72,21,0,0,0,0,7,100,0,0,100,4.77,94,11,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
228218,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",41,24,17,0,9,0,8,72,19,10,72,3.97,74,12,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
228222,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",63,0,9,6,0,10,13,81,11,8,81,4.54,88,14,Indigenous Services Canada,3,WORKFORCE,7,Work-life balance and workload
228235,2020,Q115 = 3,Gender diverse,2013,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",49,26,0,0,5,10,10,93,0,7,93,4.41,85,20,Shared Services Canada,3,WORKFORCE,7,Work-life balance and workload
228256,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",49,16,10,4,5,4,12,77,12,11,77,4.18,79,7570,Public Service,3,WORKFORCE,7,Work-life balance and workload
228257,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",55,13,11,3,3,4,11,80,13,7,80,4.33,83,990,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
228258,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",43,14,10,3,5,7,18,76,14,10,76,4.18,79,770,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
228259,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",53,17,9,4,7,3,7,79,10,11,79,4.19,80,490,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
228260,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",31,18,13,9,13,3,14,58,16,26,58,3.54,63,831,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
228261,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",43,13,12,3,6,2,21,72,16,12,72,4.09,77,320,Fisheries and Oceans Canada,3,WORKFORCE,7,Work-life balance and workload
228262,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",61,15,10,1,2,3,8,85,11,4,85,4.47,87,96,Health Canada,3,WORKFORCE,7,Work-life balance and workload
228263,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,15,10,6,1,2,9,81,11,8,81,4.37,84,311,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
228264,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",68,12,8,2,1,1,7,88,8,4,88,4.58,90,84,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
228265,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",62,18,7,1,1,4,7,89,7,3,89,4.54,88,132,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
228266,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",59,8,7,4,4,3,14,81,8,10,81,4.37,84,69,"Innovation, Science and Economic Development Canada",3,WORKFORCE,7,Work-life balance and workload
228267,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",59,19,9,2,3,3,7,85,10,5,85,4.43,86,121,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
228268,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",63,12,10,3,3,2,6,82,11,7,82,4.41,85,147,Transport Canada,3,WORKFORCE,7,Work-life balance and workload
228269,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",46,13,18,4,2,2,16,72,22,7,72,4.19,80,122,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
228270,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",53,21,9,1,3,6,7,86,10,5,86,4.38,85,94,Global Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
228271,2020,Q116 = 1,Indigenous,2014,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",72,15,4,0,4,0,5,92,4,4,92,4.59,90,73,Natural Resources Canada,3,WORKFORCE,7,Work-life balance and workload
